,val_loss,val_accuracy,loss,accuracy,lr
0,0.02464628592133522,0.9874898791313171,0.05558108747363993,0.982326328754425,9.999999747378752e-05
1,0.0074271163903176785,0.987310528755188,0.00966676755325323,0.9971275925636292,9.999999747378752e-05
2,0.20332933962345123,0.9837368130683899,0.007439974881637023,0.9974993467330933,9.999999747378752e-05
3,0.06557907909154892,0.9899837374687195,0.005171398837684187,0.9980400204658508,9.999999747378752e-05
4,0.0027225585654377937,0.991844892501831,0.001324904446806676,0.9996620416641235,1.9999999494757503e-05
